grade,book_name,lecture_no,lecture_title,section_label,section_level,page_no,question_no,star_level,ocr_confidence,has_diagram,text_length_chars,text_length_band,topic_domain,structure_signals,quality_flags,knowledge_anchor_terms,dim5_reference_band,dim5_reference_sublevel,match_safety_level,dim4_reference_level_skeleton,dim4_auto_calibration_allowed,question_text,source_pdf
3,竞赛数学导引 三年级,6,简单加减法竖式,超越篇,challenge,55,6,★,0.882,False,100,long,counting,,,简单加减法竖式|counting,高思导引超越篇难度,high,auto,L4,False,在图633的每个口内填人4～9这6个数字中的某个数字（可以重复使用），使得 第一个加数的各位数字互不相同，并且它的四个数字与第二个加数的四个数字相同，只是排 列顺序不同， □□□□ +□□□□ 4□ 7 图6-33,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,6,简单加减法竖式,超越篇,challenge,55,7,,0.9378,True,76,medium,general,,has_diagram,简单加减法竖式|general,高思导引超越篇难度,high,review,L4,False,如图6－34，竖式中相同的汉字代表相同的数字，不同的汉字代表不同的数字，且 志=上十心，忑=下十心，请完成图中的算式 7上8下 十志忑不安 13心2意 图6-34,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,6,简单加减法竖式,超越篇,challenge,55,8,★,0.8489,False,80,medium,general,,,简单加减法竖式|数字谜问题|general,高思导引超越篇难度,high,auto,L4,False,将0、2、4、6、8各3个填人图6-35的加法算式中，使算式成立，其中3个0已经 填好.请问：算式的结果最小是多少？最大是多少？ □□□ □□ +口口口口 □。 图6-35,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,7,周期问题,兴趣篇,interest,56,2,★,0.9938,False,40,short,pattern,,,周期问题|pattern,4年级及以前高思导引拓展篇及以下难度,low,auto,L1,False,一些学生站成一排，从左向右1～3循环报数.第10个报1的学生是从左至右的第 几人？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,7,周期问题,兴趣篇,interest,56,3,★,0.8843,True,61,medium,geometry,,has_diagram,周期问题|geometry,4年级及以前高思导引拓展篇及以下难度,low,review,L1,False,如图7-1，由一系列黑、白三角形按一定的规律排成一行.请问：第26个图形应该是 什么？ MAAAAAAAAAAAAAA 图7-1,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,7,周期问题,兴趣篇,interest,57,4,★,0.9807,True,102,long,pattern,,has_diagram,周期问题|pattern,4年级及以前高思导引拓展篇及以下难度,low,review,L2,False,在学校运动会的开幕式上，46名同学组成仪仗队站成一排.如图7-2所示，每人手 里都举着一面彩旗，从左到右颜色依次是红、黄、蓝、绿4种颜色依次循环.问：最右侧的同学 手里举的彩旗是什么颜色？ 红黄蓝绿红黄 图7-2,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,7,周期问题,兴趣篇,interest,57,5,★★,0.9934,True,57,medium,pattern,,has_diagram,周期问题|pattern,4年级及以前高思导引拓展篇及以下难度,low,review,L1,False,如图7-3所示，将自然数从1开始顺次写在A、 B、C、D、E这五个字母下面.问：208会出现在哪个字母 下面？ 图7-3,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,7,周期问题,兴趣篇,interest,57,6,★★,0.9934,False,67,medium,pattern,,,周期问题|pattern,4年级及以前高思导引拓展篇及以下难度,low,auto,L1,False,在一根绳子上依次穿2颗红珠、3颗白珠、5颗黑珠，并按此方式重复.如果从头开 始一共穿了77颗珠子，那么这77颗珠子中白珠比黑珠少多少颗？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,7,周期问题,兴趣篇,interest,57,7,,0.9748,True,172,very_long,pattern,,has_diagram,周期问题|pattern,4年级及以前高思导引拓展篇及以下难度,low,review,L3,False,如图7-4，四只小动物不断地交换座位.一开始，小鼠坐第1号椅子，小猴坐第2号 椅子，小兔坐第3号椅子，小猫坐第4号椅子.第一次前后两排交换，第二次在第一次交换的 基础上左右两列交换，第三次又是前后两排交换，第四次再左右两列交换这样一直换下 去.第十次交换座位后，四只小动物分别坐在第几号椅子上？ 鼠 猴 猫 猫 兔 兔 猫 鼠 猴 猴 鼠 开始座次 第一次 第二次 第十次 图7-4,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,7,周期问题,兴趣篇,interest,58,8,★★,0.9881,False,96,long,pattern,recursive_or_sequence,,周期问题|pattern|recursive_or_sequence,4年级及以前高思导引拓展篇及以下难度,low,auto,L2,False,将一些自然数排成一列，其中任意相邻的五个数之和都等于15.已知第一个数等 于1，第二个数等于2，第三个数等于3，第四个数等于4.那么： （1）请写出这个数列的前10项； （2）第100个数等于多少？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,7,周期问题,兴趣篇,interest,58,9,★★,0.9948,False,91,long,pattern,,,周期问题|pattern,4年级及以前高思导引拓展篇及以下难度,low,auto,L2,False,100位同学从左到右排成一行，然后按如下规律从左向右报数：第一位同学报1，然 后从第二位同学开始，每位同学都把前一位同学所报的数乘以7，再报出乘积的个位.请问：第 100个同学报的是几？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,7,周期问题,兴趣篇,interest,58,10,★,0.9875,True,247,very_long,pattern,,has_diagram,周期问题|pattern,4年级及以前高思导引拓展篇及以下难度,low,review,L3,False,（1）如图7-5所示，甲、乙两只蚂蚁，分别沿正方形ABCD和AEFG按照顺时针 的方向爬行，甲2分钟能爬完正方形的一条边，乙1分钟能爬完正方形的一条边.现在两只蚂 蚁在A点同时出发，那么50分钟后甲、乙分别在什么位置？ (2）如图7-5所示，如果蚂蚁甲从C点出发，沿着C→D→ A→E→F→G>A→B→C的路线爬行，1分钟能爬完正方形的一 条边；蚂蚁乙从F点出发，沿着F→G→A→B→C→D→A→E→F 的路线爬行，2分钟能爬完正方形的一条边.它们同时出发，90分 钟后蚂蚁甲、蚂蚁乙分别在什么位置？ 图7-5,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,7,周期问题,拓展篇,extension,"58,59",1,★★,0.9905,True,43,short,geometry,,has_diagram|cross_page_question,周期问题|geometry,4年级及以前高思导引拓展篇及以下难度,mid,review,L3,False,图7-6是一行按规律排列的图形.请问：第88个图形应该是什么？ 图7-6 三角形？ 图7-7,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,7,周期问题,拓展篇,extension,59,3,★★,0.9652,True,133,very_long,pattern,,has_diagram,周期问题|pattern,4年级及以前高思导引拓展篇及以下难度,mid,review,L4,False,"如图7-8所示，表格中每行的文字都是循环出现的：第一行是“黎曼假设""4个汉字 不断重复，第二行是“庞加莱猜想”5个汉字不断重复，第三行则是“哥德巴赫猜想""6个汉字不 断重复.请问：第200列从上到下依次是哪3个汉字？ 黎曼 假 设 黎 黎 庞 加 莱 猜 想 庞 莱 猜 哥德巴赫猜想哥德巴 图7-8",C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,7,周期问题,拓展篇,extension,59,4,★★,0.9913,False,97,long,geometry,,,周期问题|geometry,4年级及以前高思导引拓展篇及以下难度,mid,auto,L4,False,小高和其他5个小朋友围成一圈，圆圈中央摆放着55个乒乓球.从小高开始，小朋 友们沿逆时针方向依次拿球，每人每次拿3个，直到把乒乓球全部拿完为止（最后剩下的球不 足3个就全拿).小高总共拿到了几个球？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,7,周期问题,拓展篇,extension,59,5,,0.9467,True,136,very_long,geometry,,has_diagram,周期问题|geometry,4年级及以前高思导引拓展篇及以下难度,mid,review,L4,False,"如图7-9，电子跳蚤每跳一步，可从一个圆圈跳到相邻的圆 圈.现在，一只红跳蚤从标有数“1""的圆圈按顺时针方向跳了100步，落 在一个圆圈里.一只黑跳蚤也从标有数“1""的圆圈起跳，但它是沿着逆 时针方向跳了200步，落在另一个圆圈里.这两个圆圈里的数的乘积是 ? 多少？ （5） 图7-9",C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,7,周期问题,拓展篇,extension,60,6,★,0.9943,False,128,very_long,pattern,,,周期问题|pattern,4年级及以前高思导引拓展篇及以下难度,mid,auto,L4,False,（1）工厂的仓库里有80吨货物，这些货物都由同一辆卡车负责运输.第一天往仓 此不停地运下去.第几天的时候，仓库里的货物恰好被运完？ 出了60吨，第二天再运进50吨，第三天又运出了60吨，第四天再运进50吨如此不停地 运下去.第几天的时候，仓库里的货物恰好被运完？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,7,周期问题,拓展篇,extension,60,7,★,0.9755,False,84,medium,pattern,,,周期问题|pattern,4年级及以前高思导引拓展篇及以下难度,mid,auto,L3,False,一只蜗牛从深30米的井底向上爬，第一天向上爬了6米；第二天休息，于是向下滑 了4米；第三天再向上爬6米；第四天又向下滑4米…按这样的规律进行下去，蜗牛第几天 才能爬到井口？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,7,周期问题,拓展篇,extension,60,8,★,0.9223,True,67,medium,pattern,,has_diagram,周期问题|pattern,4年级及以前高思导引拓展篇及以下难度,mid,review,L3,False,如图7-10所示，16幅图按规律排成一排，其中前三幅图已经画出，请按规律画出 第16幅图的样子. ? ? 第1幅 第2幅 第3幅 第16幅 图7-10,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,7,周期问题,拓展篇,extension,60,9,,0.9986,False,132,very_long,pattern,,,周期问题|pattern,4年级及以前高思导引拓展篇及以下难度,mid,auto,L4,False,甲、乙、丙、丁兄弟四人各收藏了一些宝石，每天早上他们都要聚在一起，重新分配 宝石，分配的规则是：拥有宝石最多的人分给其他三人每人1颗.如果第1天早上分配完之 后，甲、乙、丙、丁四人分别有10、7、5、4颗宝石，那么第100天早上分配完宝石后，四个人手 中分别有几颗宝石？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,7,周期问题,拓展篇,extension,61,10,,0.9836,False,60,medium,pattern,,,周期问题|pattern,4年级及以前高思导引拓展篇及以下难度,mid,auto,L3,False,500名士兵排成一排，第一次从左到右1～3循环报数，第二次从左到右1～4循环 报数.请问：既报过1又报过4的士兵有多少名？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,7,周期问题,拓展篇,extension,61,11,,0.9949,True,43,short,pattern,,has_diagram,周期问题|pattern,4年级及以前高思导引拓展篇及以下难度,mid,review,L3,False,如图7-11，伸出左手，然后从大拇指起开始数数.当数到 200的时候，正好数到哪根手指？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,7,周期问题,拓展篇,extension,61,12,★,0.9763,False,87,medium,pattern,,,周期问题|pattern,4年级及以前高思导引拓展篇及以下难度,mid,auto,L3,False,（1）今天是星期六，再过60天是星期几？ 图7-11 (2）2010年6月1日是星期二，2010年8月1日是星期几？ （3）2011年3月8日是星期二，2012年3月8日是星期几？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,7,周期问题,拓展篇,extension,61,13,★,0.9775,False,106,long,pattern,,,周期问题|pattern,4年级及以前高思导引拓展篇及以下难度,mid,auto,L4,False,今天是2011年3月16日星期三，墨莫研究日历时，发现再过1天是2011年3月 17日星期四，再过2天则是2011年3月18日星期五请问： (1）再过多少天才是2011年的儿童节呢？ (2）2009年的儿童节是星期几？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,7,周期问题,拓展篇,extension,61,14,★,0.9931,False,76,medium,pattern,,,周期问题|pattern,4年级及以前高思导引拓展篇及以下难度,mid,auto,L3,False,哥哥比妹妹大5岁，而且两人生日相同.如果哥哥是1982年6月17日星期四出 生的，那么妹妹是在星期几出生的？妹妹出生后第一次在星期二过生日的时候是哪一年？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,7,周期问题,超越篇,challenge,62,1,,0.9439,True,69,medium,geometry,,has_diagram,周期问题|geometry,高思导引超越篇难度,high,review,L4,False,观察图7-12中图形的规律，第200个图形应该是下面A、B、C、D四个图形中的 哪一个？ A★ B 十★★+★+☆★+☆+★☆+ c+ D☆ 图7-12,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
